Target,Run,Feature,MeanAbsSHAP_Monomer
Mutagenic,12,VSA_EState8,0.008773087056852442
Mutagenic,13,BalabanJ,0.006605024202846613
Mutagenic,13,BertzCT,0.011267757198060377
Mutagenic,13,Chi0n,0.006346216505729795
Mutagenic,13,Chi0v,0.012152276608720258
Mutagenic,13,Chi1,0.004438209026984381
Mutagenic,13,Chi1n,0.003198353879356545
Mutagenic,13,Chi1v,0.0027032192169479585
Mutagenic,13,Chi2n,0.011969771096842897
Mutagenic,13,Chi2v,0.00423307381819912
Mutagenic,13,Chi3n,0.0036056772506376077
Mutagenic,13,Chi3v,0.002333662778857961
Mutagenic,13,Chi4n,0.015933339235665527
Mutagenic,13,Chi4v,0.0053217684820070455
Mutagenic,13,EState_VSA2,0.007726858961252268
Mutagenic,13,EState_VSA4,0.009610406330599208
Mutagenic,13,EState_VSA9,0.019234122033457136
Mutagenic,13,HallKierAlpha,0.00868871428652228
Mutagenic,13,HeavyAtomMolWt,0.009964789831812391
Mutagenic,13,Kappa1,0.011648684218502008
Mutagenic,13,Kappa2,0.008924837134992016
Mutagenic,13,Kappa3,0.005863606651052353
Mutagenic,13,MaxAbsEStateIndex,0.010894476429160374
Mutagenic,13,MaxAbsPartialCharge,0.008017433474941132
Mutagenic,13,MaxEStateIndex,0.010528393887225632
Mutagenic,13,MaxPartialCharge,0.009582243178501624
Mutagenic,13,MinAbsEStateIndex,0.009476879786716354
Mutagenic,13,MinAbsPartialCharge,0.008796454586994134
Mutagenic,13,MinEStateIndex,0.0120159232301863
Mutagenic,13,MinPartialCharge,0.008302547480330949
Mutagenic,13,MolLogP,0.009937642683521842
Mutagenic,13,MolMR,0.014020611779465042
Mutagenic,13,MolWt,0.006521344274458277
Mutagenic,13,NumValenceElectrons,0.0034120220415230335
Mutagenic,13,PEOE_VSA6,0.01284605867929599
Mutagenic,13,PEOE_VSA7,0.0062893188983519695
Mutagenic,13,PEOE_VSA9,0.010516357402352398
Mutagenic,13,SMR_VSA1,0.007591302848079972
Mutagenic,13,SMR_VSA10,0.027203142549922003
Mutagenic,13,SMR_VSA5,0.004535073067043184
Mutagenic,13,SlogP_VSA2,0.008366879291575733
Mutagenic,13,SlogP_VSA3,0.0322342083021662
Mutagenic,13,VSA_EState1,0.007176825057444972
Mutagenic,13,VSA_EState10,0.00542315438543886
Mutagenic,13,VSA_EState4,0.010424695679329837
Mutagenic,13,VSA_EState5,0.010128329037886366
Mutagenic,13,VSA_EState6,0.00898974241202851
Mutagenic,13,VSA_EState7,0.005734848662781697
Mutagenic,13,VSA_EState8,0.006287493293335537
Mutagenic,14,BalabanJ,0.009450403207203216
Mutagenic,14,BertzCT,0.013700908053710038
Mutagenic,14,Chi0n,0.005161136151425379
Mutagenic,14,Chi0v,0.006652724972576343
Mutagenic,14,Chi1,0.007518526532072925
Mutagenic,14,Chi1n,0.0046890664276228
Mutagenic,14,Chi1v,0.00689494446345785
Mutagenic,14,Chi2n,0.00865755237679324
Mutagenic,14,Chi2v,0.005269252863355332
Mutagenic,14,Chi3n,0.004717070289028994
Mutagenic,14,Chi3v,0.007003786437056496
Mutagenic,14,Chi4n,0.012100503392856501
Mutagenic,14,EState_VSA2,0.005033892423864212
Mutagenic,14,HallKierAlpha,0.010161249050245106
Mutagenic,14,HeavyAtomMolWt,0.009152913171276667
Mutagenic,14,Kappa1,0.011538594298379784
Mutagenic,14,Kappa2,0.01209929619180557
Mutagenic,14,Kappa3,0.0048122049485616715
Mutagenic,14,MaxAbsEStateIndex,0.011358630420776745
Mutagenic,14,MaxAbsPartialCharge,0.007716552674186141
Mutagenic,14,MaxEStateIndex,0.008106296159445504
Mutagenic,14,MaxPartialCharge,0.016570542687393882
Mutagenic,14,MinAbsEStateIndex,0.0070547167597875705
Mutagenic,14,MinAbsPartialCharge,0.010161690842806503
Mutagenic,14,MinEStateIndex,0.011958165259442098
Mutagenic,14,MinPartialCharge,0.010484010898966193
Mutagenic,14,MolLogP,0.019804358138059093
Mutagenic,14,MolMR,0.021421613312517046
Mutagenic,14,MolWt,0.007600649839254066
Mutagenic,14,NumHeteroatoms,0.007546113376822132
Mutagenic,14,NumValenceElectrons,0.006227772620862718
Mutagenic,14,PEOE_VSA14,0.00808967304232931
Mutagenic,14,PEOE_VSA6,0.00935913264989711
Mutagenic,14,PEOE_VSA9,0.010074571750810397
Mutagenic,14,SMR_VSA1,0.006346491471147535
Mutagenic,14,SMR_VSA10,0.033685736812460614
Mutagenic,14,SMR_VSA5,0.005918141306596559
Mutagenic,14,SlogP_VSA2,0.016356021667061373
Mutagenic,14,SlogP_VSA3,0.024210193182181122
Mutagenic,14,SlogP_VSA5,0.0038519998215871443
Mutagenic,14,VSA_EState1,0.004753168862084673
Mutagenic,14,VSA_EState10,0.004163694750998821
Mutagenic,14,VSA_EState5,0.010538328569119914
Mutagenic,14,VSA_EState7,0.006242231310179849
Mutagenic,14,VSA_EState8,0.012980985901499322
Mutagenic,15,BalabanJ,0.012470558356835339
Mutagenic,15,BertzCT,0.01356365886319829
Mutagenic,15,Chi0,0.002395111194499671
Mutagenic,15,Chi0n,0.002980182648147178
Mutagenic,15,Chi0v,0.005406062921212527
Mutagenic,15,Chi1,0.00665456965957666
Mutagenic,15,Chi1n,0.002210620063641229
Mutagenic,15,Chi1v,0.011746358708412442
Mutagenic,15,Chi2n,0.006227872855434446
Mutagenic,15,Chi2v,0.006054925862190416
Mutagenic,15,Chi3n,0.01147831688633325
Mutagenic,15,Chi3v,0.0039317860320348666
Mutagenic,15,Chi4n,0.010009535384788956
Mutagenic,15,Chi4v,0.006136264391015622
Mutagenic,15,EState_VSA2,0.005115875770063425
Mutagenic,15,EState_VSA5,0.004709660242521046
Mutagenic,15,EState_VSA8,0.008113927065580421
Mutagenic,15,HallKierAlpha,0.010732436997561092
Mutagenic,15,HeavyAtomMolWt,0.0072922856000477146
Mutagenic,15,Kappa1,0.010860446717688065
Mutagenic,15,Kappa2,0.008745626982105214
Mutagenic,15,Kappa3,0.009167821921295062
Mutagenic,15,MaxAbsEStateIndex,0.008885195851052713
Mutagenic,15,MaxAbsPartialCharge,0.009641466527836989
Mutagenic,15,MaxEStateIndex,0.010750813316595458
Mutagenic,15,MaxPartialCharge,0.012797545402194528
Mutagenic,15,MinAbsEStateIndex,0.008605689605799728
Mutagenic,15,MinAbsPartialCharge,0.010761750480416938
Mutagenic,15,MinEStateIndex,0.014416885098566895
Mutagenic,15,MinPartialCharge,0.013784132457796921
Mutagenic,15,MolLogP,0.005369705822430606
Mutagenic,15,MolMR,0.014744271623631571
Mutagenic,15,MolWt,0.006493153698365886
Mutagenic,15,NumValenceElectrons,0.003433462164345138
Mutagenic,15,PEOE_VSA14,0.008182017759181499
Mutagenic,15,PEOE_VSA6,0.011006943066402385
Mutagenic,15,SMR_VSA1,0.008271245470405848
Mutagenic,15,SMR_VSA10,0.02019122820534588
Mutagenic,15,SMR_VSA5,0.005885766870537019
Mutagenic,15,SlogP_VSA2,0.005104160891421032
Mutagenic,15,SlogP_VSA3,0.018350518375241914
Mutagenic,15,VSA_EState1,0.0034628546356977393
Mutagenic,15,VSA_EState4,0.01963908951206308
Mutagenic,15,VSA_EState5,0.01673629998158847
Mutagenic,15,VSA_EState7,0.014365471841713766
Mutagenic,15,VSA_EState8,0.005301753914744406
Mutagenic,16,BalabanJ,0.009333871141443456
Mutagenic,16,BertzCT,0.009477194094655162
Mutagenic,16,Chi0n,0.0050973331717698135
Mutagenic,16,Chi0v,0.010685738891511361
Mutagenic,16,Chi1,0.005785703459387385
Mutagenic,16,Chi1n,0.0021684393731219403
Mutagenic,16,Chi1v,0.005760009390726813
Mutagenic,16,Chi2n,0.008505028823206829
Mutagenic,16,Chi2v,0.008385546913879664
Mutagenic,16,Chi3n,0.005769803139999042
Mutagenic,16,Chi3v,0.006574430654226739
Mutagenic,16,Chi4n,0.009843466131989068
Mutagenic,16,EState_VSA2,0.00948484788993639
Mutagenic,16,EState_VSA8,0.007231005269013082
Mutagenic,16,EState_VSA9,0.025309206061625653
Mutagenic,16,HallKierAlpha,0.01111590793267719
Mutagenic,16,HeavyAtomMolWt,0.009857790690924106
Mutagenic,16,Kappa1,0.014283161600549854
Mutagenic,16,Kappa2,0.011128263254723048
Mutagenic,16,Kappa3,0.009087750588880261
Mutagenic,16,MaxAbsEStateIndex,0.010779957712068494
Mutagenic,16,MaxAbsPartialCharge,0.008127482219874632
Mutagenic,16,MaxEStateIndex,0.011722135060180916
Mutagenic,16,MaxPartialCharge,0.01333612201314191
Mutagenic,16,MinAbsEStateIndex,0.00860206636766186
Mutagenic,16,MinAbsPartialCharge,0.00994310122989043
Mutagenic,16,MinEStateIndex,0.012984382974892949
Mutagenic,16,MinPartialCharge,0.005387231540624197
Mutagenic,16,MolLogP,0.007987874411622915
Mutagenic,16,MolMR,0.011190238013140523
Mutagenic,16,MolWt,0.00862375164413731
Mutagenic,16,PEOE_VSA6,0.01241763510071638
Mutagenic,16,SMR_VSA1,0.011517623822573386
Mutagenic,16,SMR_VSA10,0.019771112291893406
Mutagenic,16,SlogP_VSA2,0.014957421049269616
Mutagenic,16,SlogP_VSA3,0.028533788587322834
Mutagenic,16,TPSA,0.0034708214264132903
Mutagenic,16,VSA_EState1,0.005696013430076134
Mutagenic,16,VSA_EState10,0.003325943721222583
Mutagenic,16,VSA_EState4,0.015127086576564351
Mutagenic,16,VSA_EState5,0.008638768783004168
Mutagenic,16,VSA_EState7,0.014018419493472099
Mutagenic,16,VSA_EState8,0.0079471701854053
Mutagenic,17,BalabanJ,0.009646932197175882
Mutagenic,17,BertzCT,0.013547353972724737
Mutagenic,17,Chi0n,0.00855109674609525
Mutagenic,17,Chi0v,0.013332938727952675
Mutagenic,17,Chi1,0.004981182674857749
Mutagenic,17,Chi1n,0.004012022534502395
Mutagenic,17,Chi1v,0.006164430913295759
Mutagenic,17,Chi2n,0.011851713825939901
Mutagenic,17,Chi2v,0.007157719941466491
Mutagenic,17,Chi3n,0.009498059476657352
Mutagenic,17,Chi3v,0.009669365549863545
Mutagenic,17,Chi4n,0.009249436547011368
Mutagenic,17,Chi4v,0.0070426807960143455
Mutagenic,17,EState_VSA2,0.005817685673157687
Mutagenic,17,HallKierAlpha,0.012556538433935628
Mutagenic,17,HeavyAtomMolWt,0.007897584836047019
Mutagenic,17,Kappa1,0.012318817031368877
Mutagenic,17,Kappa2,0.01129971749943529
Mutagenic,17,Kappa3,0.011952130328844698
Mutagenic,17,MaxAbsEStateIndex,0.009750140094566912
Mutagenic,17,MaxAbsPartialCharge,0.011571289924828523
Mutagenic,17,MaxEStateIndex,0.008908737997122673
Mutagenic,17,MaxPartialCharge,0.011128330204209322
Mutagenic,17,MinAbsEStateIndex,0.00994471790636182
Mutagenic,17,MinAbsPartialCharge,0.008174740157306178
Mutagenic,17,MinEStateIndex,0.007842512336986145
Mutagenic,17,MinPartialCharge,0.007648913922861413
Mutagenic,17,MolLogP,0.006314933405823476
Mutagenic,17,MolMR,0.022311240773687062
Mutagenic,17,MolWt,0.010060470729784344
Mutagenic,17,PEOE_VSA1,0.006153899243736526
Mutagenic,17,PEOE_VSA14,0.005832994887376757
Mutagenic,17,PEOE_VSA6,0.006296047272374748
Mutagenic,17,PEOE_VSA9,0.00822459954903114
Mutagenic,17,SMR_VSA1,0.005888864205319485
Mutagenic,17,SMR_VSA10,0.04276763809721313
Mutagenic,17,SMR_VSA7,0.014351070173327821
Mutagenic,17,SlogP_VSA2,0.011031972637926992
Mutagenic,17,SlogP_VSA3,0.03378196579460724
Mutagenic,17,SlogP_VSA5,0.006068929217269372
Mutagenic,17,VSA_EState1,0.00538074459204653
Mutagenic,17,VSA_EState10,0.007526237075802294
Mutagenic,17,VSA_EState5,0.012175992895238085
Mutagenic,17,VSA_EState7,0.006238878010351912
Mutagenic,17,VSA_EState8,0.004898562674286376
Mutagenic,18,BalabanJ,0.009558414537700715
Mutagenic,18,BertzCT,0.01080391862150677
Mutagenic,18,Chi0,0.003906560374881713
Mutagenic,18,Chi0n,0.007847129194496217
Mutagenic,18,Chi0v,0.007801119280999808
Mutagenic,18,Chi1,0.004453606691647658
Mutagenic,18,Chi1n,0.006886665800834347
Mutagenic,18,Chi1v,0.0075654362405265015
Mutagenic,18,Chi2n,0.004960009969334009
Mutagenic,18,Chi2v,0.00700475077753637
Mutagenic,18,Chi3n,0.0062374789677149215
Mutagenic,18,Chi3v,0.008164575755524235
Mutagenic,18,Chi4n,0.007201084614843592
Mutagenic,18,Chi4v,0.009245405953595557
Mutagenic,18,EState_VSA5,0.004348538623513612
Mutagenic,18,EState_VSA9,0.022560887495854998
Mutagenic,18,HallKierAlpha,0.009517867749917676
Mutagenic,18,HeavyAtomMolWt,0.011208093128093146
Mutagenic,18,Kappa1,0.015799929565897583
Mutagenic,18,Kappa2,0.015539613507855394
Mutagenic,18,Kappa3,0.00775977412926855
Mutagenic,18,MaxAbsEStateIndex,0.013871891575673829
Mutagenic,18,MaxAbsPartialCharge,0.013410523619416663
Mutagenic,18,MaxEStateIndex,0.01246431682400012
Mutagenic,18,MaxPartialCharge,0.01324007972869981
Mutagenic,18,MinAbsEStateIndex,0.008406212472637922
Mutagenic,18,MinAbsPartialCharge,0.01152477344586205
Mutagenic,18,MinEStateIndex,0.010150473840291928
Mutagenic,18,MinPartialCharge,0.008804644968887628
Mutagenic,18,MolLogP,0.011933031065246603
Mutagenic,18,MolMR,0.008766436185224167
Mutagenic,18,MolWt,0.008752993027816326
Mutagenic,18,NumHeteroatoms,0.005347043344649764
Mutagenic,18,NumValenceElectrons,0.004881284881153846
Mutagenic,18,PEOE_VSA6,0.013794317195615281
Mutagenic,18,SMR_VSA1,0.009243862270200175
Mutagenic,18,SMR_VSA10,0.03947899201547821
Mutagenic,18,SMR_VSA5,0.004896301882776274
Mutagenic,18,SlogP_VSA2,0.015366561177244773
Mutagenic,18,SlogP_VSA3,0.028115844135104803
Mutagenic,18,VSA_EState1,0.005524093011994884
Mutagenic,18,VSA_EState4,0.012620024515055495
Mutagenic,19,BalabanJ,0.014015451133296357
Mutagenic,19,BertzCT,0.008444622686037984
Mutagenic,19,Chi0n,0.005234611424048146
Mutagenic,19,Chi0v,0.005161503962244602
Mutagenic,19,Chi1,0.005748287195466536
Mutagenic,19,Chi1n,0.003950296019368722
Mutagenic,19,Chi1v,0.00375272964282869
Mutagenic,19,Chi2n,0.007401936070920161
Mutagenic,19,Chi2v,0.0032063626315353097
Mutagenic,19,Chi3v,0.011431887111100469
Mutagenic,19,Chi4n,0.007716372108148962
Mutagenic,19,EState_VSA2,0.007759799554654624
Mutagenic,19,EState_VSA9,0.014466455769355917
Mutagenic,19,HallKierAlpha,0.011541735605230915
Mutagenic,19,HeavyAtomMolWt,0.012947759929704128
Mutagenic,19,Kappa1,0.015407190891464069
Mutagenic,19,Kappa2,0.010498285624787506
Mutagenic,19,Kappa3,0.006847727997757717
Mutagenic,19,MaxAbsEStateIndex,0.009446057556597188
Mutagenic,19,MaxAbsPartialCharge,0.006746112422905859
Mutagenic,19,MaxEStateIndex,0.00855043079871905
Mutagenic,19,MaxPartialCharge,0.010469690275966493
Mutagenic,19,MinAbsEStateIndex,0.010209289776321878
Mutagenic,19,MinAbsPartialCharge,0.009399998670442548
Mutagenic,19,MinEStateIndex,0.010521887894587276
Mutagenic,19,MinPartialCharge,0.014837596994079867
Mutagenic,19,MolLogP,0.008665644541081987
Mutagenic,19,MolMR,0.008086065006935268
Mutagenic,19,MolWt,0.008532318570888878
Mutagenic,19,NumHeteroatoms,0.00635023820132636
Mutagenic,19,NumValenceElectrons,0.003991000707868101
Mutagenic,19,PEOE_VSA6,0.007260509085308748
Mutagenic,19,PEOE_VSA7,0.00715289977878936
Mutagenic,19,PEOE_VSA9,0.009338520821035338
Mutagenic,19,SMR_VSA1,0.00519639372685501
Mutagenic,19,SMR_VSA10,0.026508515987363628
Mutagenic,19,SMR_VSA5,0.0035521495573029305
Mutagenic,19,SMR_VSA7,0.006371045588035585
Mutagenic,19,SlogP_VSA2,0.012322951560110791
Mutagenic,19,SlogP_VSA3,0.02891415377957113
Mutagenic,19,SlogP_VSA5,0.0029757542850480452
Mutagenic,19,TPSA,0.007411867468016549
Mutagenic,19,VSA_EState1,0.004108813385902347
Mutagenic,19,VSA_EState10,0.005845586738499542
Mutagenic,19,VSA_EState5,0.0121979572589573
Mutagenic,19,VSA_EState7,0.006875118605811518
Mutagenic,19,VSA_EState8,0.005547240991693069
Mutagenic,20,BalabanJ,0.010074068540580166
Mutagenic,20,BertzCT,0.01141059356076083
Mutagenic,20,Chi0,0.0028489514531499396
Mutagenic,20,Chi0n,0.003954681166512013
Mutagenic,20,Chi0v,0.010062477531181975
Mutagenic,20,Chi1,0.003291747623110338
Mutagenic,20,Chi1n,0.003400962524452037
Mutagenic,20,Chi1v,0.004752711312059717
Mutagenic,20,Chi2n,0.015440488769677931
Mutagenic,20,Chi2v,0.009083208255471438
Mutagenic,20,Chi3n,0.008163654911166811
Mutagenic,20,Chi3v,0.0053127437492835545
Mutagenic,20,Chi4n,0.008943091112242476
Mutagenic,20,Chi4v,0.00563232851556006
Mutagenic,20,EState_VSA2,0.007352124960608781
Mutagenic,20,EState_VSA6,0.004151326745170565
Mutagenic,20,EState_VSA8,0.006948630952568404
Mutagenic,20,EState_VSA9,0.01518764071505189
Mutagenic,20,HallKierAlpha,0.007378998430646268
Mutagenic,20,HeavyAtomMolWt,0.006394836255279148
Mutagenic,20,Kappa1,0.012009527943962463
Mutagenic,20,Kappa2,0.008830249246172537
Mutagenic,20,Kappa3,0.010454083611485927
Mutagenic,20,MaxAbsEStateIndex,0.009475391660275622
Mutagenic,20,MaxAbsPartialCharge,0.0072287113629210436
Mutagenic,20,MaxEStateIndex,0.01185776052927648
Mutagenic,20,MaxPartialCharge,0.011927768039315566
Mutagenic,20,MinAbsEStateIndex,0.008579583235547084
Mutagenic,20,MinAbsPartialCharge,0.010653472340512561
Mutagenic,20,MinEStateIndex,0.010828055360993134
Mutagenic,20,MinPartialCharge,0.009235927775969687
Mutagenic,20,MolLogP,0.009852864089988256
Mutagenic,20,MolMR,0.008894562206445704
Mutagenic,20,MolWt,0.006382872068551469
Mutagenic,20,NumValenceElectrons,0.004660696820835943
Mutagenic,20,PEOE_VSA6,0.009085796064120194
Mutagenic,20,PEOE_VSA9,0.007352188830878298
Mutagenic,20,SMR_VSA1,0.006999563908988747
Mutagenic,20,SMR_VSA10,0.035092307968917096
Mutagenic,20,SMR_VSA7,0.010382325777132632
Mutagenic,20,SlogP_VSA2,0.010237857633884247
Mutagenic,20,SlogP_VSA3,0.034346110702418366
Mutagenic,20,TPSA,0.007295999810158263
Mutagenic,20,VSA_EState1,0.006729129423296106
Mutagenic,20,VSA_EState10,0.0040558501888982145
Mutagenic,20,VSA_EState5,0.009320296968416427
Mutagenic,20,VSA_EState7,0.0071944206440529524
Mutagenic,20,VSA_EState8,0.006807723449135326
Mutagenic,21,BalabanJ,0.017749500736124066
Mutagenic,21,BertzCT,0.008775360440752757
Mutagenic,21,Chi0,0.0018667283412793138
Mutagenic,21,Chi0n,0.005165421978270055
Mutagenic,21,Chi0v,0.006808750614000356
Mutagenic,21,Chi1,0.004367846009766131
Mutagenic,21,Chi1n,0.003940582425099337
Mutagenic,21,Chi1v,0.0034686764535303647
Mutagenic,21,Chi2n,0.010979689559638586
Mutagenic,21,Chi2v,0.006350865106319977
Mutagenic,21,Chi3n,0.005390194230724059
Mutagenic,21,Chi4n,0.005289099598478341
Mutagenic,21,EState_VSA2,0.007950289561208523
Mutagenic,21,EState_VSA5,0.004867466511295876
Mutagenic,21,EState_VSA9,0.02798070490090052
Mutagenic,21,HallKierAlpha,0.014306225842236267
Mutagenic,21,HeavyAtomMolWt,0.007363530301003886
Mutagenic,21,Kappa1,0.01050288093647955
Mutagenic,21,Kappa2,0.012416743949740471
Mutagenic,21,Kappa3,0.012733560861586165
Mutagenic,21,MaxAbsEStateIndex,0.011371944653396833
Mutagenic,21,MaxAbsPartialCharge,0.008379245352208249
Mutagenic,21,MaxEStateIndex,0.007951739688411695
Mutagenic,21,MaxPartialCharge,0.010889496767260884
Mutagenic,21,MinAbsEStateIndex,0.008224834053818377
Mutagenic,21,MinAbsPartialCharge,0.013311579595046297
Mutagenic,21,MinEStateIndex,0.010741130223214775
Mutagenic,21,MinPartialCharge,0.005585076033002666
Mutagenic,21,MolLogP,0.010398141931109241
Mutagenic,21,MolMR,0.008131124635709018
Mutagenic,21,MolWt,0.004615429507333634
Mutagenic,21,NumValenceElectrons,0.0038900871659182518
Mutagenic,21,PEOE_VSA6,0.008172630380599124
Mutagenic,21,SMR_VSA1,0.00856535313857511
Mutagenic,21,SMR_VSA10,0.025440864321167052
Mutagenic,21,SlogP_VSA2,0.009069612319471988
Mutagenic,21,SlogP_VSA3,0.03282012775095121
Mutagenic,21,TPSA,0.0048710892889173504
Mutagenic,21,VSA_EState10,0.010939943260873511
Mutagenic,21,VSA_EState4,0.03650819646033123
Mutagenic,21,VSA_EState5,0.006889248776841802
Mutagenic,21,VSA_EState7,0.015030834413689992
Mutagenic,21,VSA_EState8,0.009297164937394591
Mutagenic,22,BalabanJ,0.011366892144646956
Mutagenic,22,BertzCT,0.011337067422048784
Mutagenic,22,Chi0n,0.00519241027950099
Mutagenic,22,Chi0v,0.006878879529678233
Mutagenic,22,Chi1,0.007426320247362209
Mutagenic,22,Chi1n,0.004168507866618196
Mutagenic,22,Chi1v,0.010662406666196842
Mutagenic,22,Chi2n,0.015588294278247417
Mutagenic,22,Chi2v,0.0038922681577525787
Mutagenic,22,Chi3n,0.009469005741368629
Mutagenic,22,Chi3v,0.00416435552843395
Mutagenic,22,Chi4n,0.011873592026075802
Mutagenic,22,EState_VSA2,0.006871945159308598
Mutagenic,22,EState_VSA9,0.020547615133397982
Mutagenic,22,HallKierAlpha,0.014816177728039061
Mutagenic,22,HeavyAtomMolWt,0.006547753737712955
Mutagenic,22,Kappa1,0.012058020242177836
Mutagenic,22,Kappa2,0.01784831052855487
Mutagenic,22,Kappa3,0.010750221638319029
Mutagenic,22,MaxAbsEStateIndex,0.011724921409063923
Mutagenic,22,MaxAbsPartialCharge,0.015938290416657546
Mutagenic,22,MaxEStateIndex,0.01149617230035094
Mutagenic,22,MaxPartialCharge,0.013253471216966201
Mutagenic,22,MinAbsEStateIndex,0.009781405326744234
Mutagenic,22,MinAbsPartialCharge,0.009004377452911423
Mutagenic,22,MinEStateIndex,0.010834557710583163
Mutagenic,22,MinPartialCharge,0.012007182155011991
Mutagenic,22,MolLogP,0.007917346255926692
Mutagenic,22,MolMR,0.01731921183778383
Mutagenic,22,MolWt,0.007693251854094928
Mutagenic,22,NumValenceElectrons,0.004307673002839541
Mutagenic,22,PEOE_VSA1,0.0036438796546952087
Mutagenic,22,PEOE_VSA6,0.013300511442701245
Mutagenic,22,SMR_VSA1,0.00936633702619969
Mutagenic,22,SMR_VSA10,0.04959389489167236
Mutagenic,22,SMR_VSA7,0.0063998515015470684
Mutagenic,22,SlogP_VSA2,0.018775405156879667
Mutagenic,22,SlogP_VSA3,0.03091563044307927
Mutagenic,22,VSA_EState1,0.004451012703143425
Mutagenic,22,VSA_EState10,0.004663184076477874
Mutagenic,22,VSA_EState5,0.006666765817066569
Mutagenic,22,VSA_EState7,0.006225101496601301
Mutagenic,23,BalabanJ,0.010822464939576655
Mutagenic,23,BertzCT,0.010912852852020096
Mutagenic,23,Chi0,0.002543977335354537
Mutagenic,23,Chi0n,0.0030645722973428355
Mutagenic,23,Chi0v,0.009539231995824576
Mutagenic,23,Chi1n,0.002663184507756227
Mutagenic,23,Chi1v,0.005312859130940312
Mutagenic,23,Chi2n,0.008060888424767137
Mutagenic,23,Chi2v,0.005140929357090047
Mutagenic,23,Chi3v,0.007099625658143701
Mutagenic,23,Chi4n,0.0065243792805943605
Mutagenic,23,EState_VSA2,0.009163067999561302
Mutagenic,23,EState_VSA9,0.013221103006725937
Mutagenic,23,HallKierAlpha,0.018025024315319053
Mutagenic,23,HeavyAtomMolWt,0.00891396423042395
Mutagenic,23,Kappa1,0.020676558033984715
Mutagenic,23,Kappa2,0.016422936890638503
Mutagenic,23,Kappa3,0.010774408617091807
Mutagenic,23,MaxAbsEStateIndex,0.010537591181745904
Mutagenic,23,MaxAbsPartialCharge,0.006926142943761449
Mutagenic,23,MaxEStateIndex,0.00915895732264194
Mutagenic,23,MaxPartialCharge,0.01135835400129433
Mutagenic,23,MinAbsEStateIndex,0.015524504615047641
Mutagenic,23,MinAbsPartialCharge,0.008841194097500922
Mutagenic,23,MinEStateIndex,0.014519716659396205
Mutagenic,23,MinPartialCharge,0.008984692404131588
Mutagenic,23,MolLogP,0.008623879905606473
Mutagenic,23,MolMR,0.010245225419383943
Mutagenic,23,MolWt,0.00910702993275905
Mutagenic,23,NumHeteroatoms,0.004905115892296475
Mutagenic,23,NumValenceElectrons,0.004136929257438657
Mutagenic,23,PEOE_VSA1,0.005649438099087727
Mutagenic,23,PEOE_VSA6,0.010837569278532088
Mutagenic,23,SMR_VSA1,0.008576964750600375
Mutagenic,23,SMR_VSA10,0.0363054773987146
Mutagenic,23,SlogP_VSA2,0.011886115238840912
Mutagenic,23,SlogP_VSA3,0.037077938166694156
Mutagenic,23,VSA_EState1,0.005367143402034951
Mutagenic,23,VSA_EState10,0.008776306406490906
Mutagenic,23,VSA_EState4,0.02684606867853946
Mutagenic,23,VSA_EState5,0.011804176268176364
Mutagenic,23,VSA_EState7,0.01006167118442765
Mutagenic,24,BalabanJ,0.009648571133512477
Mutagenic,24,BertzCT,0.012684140714584076
Mutagenic,24,Chi0,0.005095489048789092
Mutagenic,24,Chi0n,0.004402505782523015
Mutagenic,24,Chi0v,0.017481388865823736
Mutagenic,24,Chi1n,0.005261683457563468
Mutagenic,24,Chi1v,0.00585157333218185
Mutagenic,24,Chi2n,0.006530497525259204
Mutagenic,24,Chi2v,0.005092733849910092
Mutagenic,24,Chi3n,0.011784545516677099
Mutagenic,24,Chi3v,0.0055099316069140945
Mutagenic,24,Chi4n,0.012266013052705506
Mutagenic,24,Chi4v,0.003547949675389515
Mutagenic,24,EState_VSA8,0.011572826167990788
Mutagenic,24,EState_VSA9,0.011747545068526603
Mutagenic,24,HallKierAlpha,0.00919513840556251
Mutagenic,24,HeavyAtomMolWt,0.008859501174857003
Mutagenic,24,Kappa1,0.013472825503780334
Mutagenic,24,Kappa2,0.012904902531774055
Mutagenic,24,Kappa3,0.008593363590909868
Mutagenic,24,MaxAbsEStateIndex,0.0133324106013941
Mutagenic,24,MaxAbsPartialCharge,0.007604169936988833
Mutagenic,24,MaxEStateIndex,0.01164936632331329
Mutagenic,24,MaxPartialCharge,0.012790002773349355
Mutagenic,24,MinAbsEStateIndex,0.008075434614549506
Mutagenic,24,MinAbsPartialCharge,0.010525816356735922
Mutagenic,24,MinEStateIndex,0.00971193539245643
Mutagenic,24,MinPartialCharge,0.0081772472961209
Mutagenic,24,MolLogP,0.010758750355743914
Mutagenic,24,MolMR,0.010696127827658542
Mutagenic,24,MolWt,0.009314567859998334
Mutagenic,24,NumValenceElectrons,0.0030960002387391194
Mutagenic,24,PEOE_VSA6,0.008831478296938396
Mutagenic,24,PEOE_VSA9,0.011926281921168087
Mutagenic,24,SMR_VSA1,0.00688788735521865
Mutagenic,24,SMR_VSA10,0.020033131424143022
Mutagenic,24,SMR_VSA5,0.0039480938604732774
Mutagenic,24,SlogP_VSA2,0.010863318835622434
Mutagenic,24,SlogP_VSA3,0.026688728031660704
Mutagenic,24,SlogP_VSA5,0.003251982136397182
Mutagenic,24,TPSA,0.010185459323016456
Mutagenic,24,VSA_EState1,0.007432137188768362
