Target,Mode,Run,Function,N_test_in_function,Correct_in_function,Accuracy_in_function,TN_in_function,FP_in_function,FN_in_function,TP_in_function
Mutagenic,Original,20,Antistatic_agent,6,6,100.0,,,,
Mutagenic,Original,20,Light_stabilizer,22,15,68.18181818181817,,,,
Mutagenic,Original,20,Monomer,18,13,72.22222222222221,,,,
Mutagenic,Original,20,Odor_Agent,17,12,70.58823529411765,,,,
Mutagenic,Original,20,Plasticizer,18,10,55.55555555555556,,,,
Mutagenic,Original,20,NIAS,2,2,100.0,,,,
Mutagenic,Original,20,Impurity,1,1,100.0,,,,
Mutagenic,Original,20,Crosslinking_agent,24,16,66.66666666666666,,,,
Mutagenic,Original,20,Initiator,10,7,70.0,,,,
Mutagenic,Original,20,Solvent,2,2,100.0,,,,
Mutagenic,Original,20,Flame_retardant,2,2,100.0,,,,
Mutagenic,Original,20,Stabilizer,1,0,0.0,,,,
Mutagenic,Original,20,Viscosity_modifier,1,0,0.0,,,,
Mutagenic,Original,20,Blowing_agent,2,2,100.0,,,,
Mutagenic,Original,21,Antioxidant,16,11,68.75,,,,
Mutagenic,Original,21,Colorant,65,45,69.23076923076923,,,,
Mutagenic,Original,21,Crosslinking_agent,20,10,50.0,,,,
Mutagenic,Original,21,Filler,30,18,60.0,,,,
Mutagenic,Original,21,Other_Processing_Aids,59,39,66.10169491525424,,,,
Mutagenic,Original,21,Monomer,15,10,66.66666666666666,,,,
Mutagenic,Original,21,Plasticizer,17,9,52.94117647058824,,,,
Mutagenic,Original,21,Biocide,18,13,72.22222222222221,,,,
Mutagenic,Original,21,Flame_retardant,9,7,77.77777777777779,,,,
Mutagenic,Original,21,Intermediate,40,26,65.0,,,,
Mutagenic,Original,21,Lubricant,31,20,64.51612903225806,,,,
Mutagenic,Original,21,Antistatic_agent,6,3,50.0,,,,
Mutagenic,Original,21,Light_stabilizer,18,14,77.77777777777779,,,,
Mutagenic,Original,21,Odor_Agent,20,14,70.0,,,,
Mutagenic,Original,21,Blowing_agent,3,1,33.33333333333333,,,,
Mutagenic,Original,21,Catalyst,19,11,57.89473684210527,,,,
Mutagenic,Original,21,Initiator,8,5,62.5,,,,
Mutagenic,Original,21,Heat_stabilizer,4,3,75.0,,,,
Mutagenic,Original,21,NIAS,2,2,100.0,,,,
Mutagenic,Original,21,Impurity,1,1,100.0,,,,
Mutagenic,Original,21,Surfactant,1,1,100.0,,,,
Mutagenic,Original,21,Solvent,3,3,100.0,,,,
Mutagenic,Original,21,Stabilizer,1,0,0.0,,,,
Mutagenic,Original,22,Colorant,60,47,78.33333333333333,,,,
Mutagenic,Original,22,Crosslinking_agent,13,8,61.53846153846154,,,,
Mutagenic,Original,22,Light_stabilizer,17,11,64.70588235294117,,,,
Mutagenic,Original,22,Monomer,11,7,63.63636363636363,,,,
Mutagenic,Original,22,Other_Processing_Aids,66,44,66.66666666666666,,,,
Mutagenic,Original,22,Biocide,23,20,86.95652173913044,,,,
Mutagenic,Original,22,Intermediate,42,28,66.66666666666666,,,,
Mutagenic,Original,22,Odor_Agent,14,10,71.42857142857143,,,,
Mutagenic,Original,22,Plasticizer,18,12,66.66666666666666,,,,
Mutagenic,Original,22,Filler,39,30,76.92307692307693,,,,
Mutagenic,Original,22,Flame_retardant,9,6,66.66666666666666,,,,
Mutagenic,Original,22,Viscosity_modifier,3,2,66.66666666666666,,,,
Mutagenic,Original,22,Solvent,3,1,33.33333333333333,,,,
Mutagenic,Original,22,Lubricant,30,23,76.66666666666667,,,,
Mutagenic,Original,22,Antioxidant,13,9,69.23076923076923,,,,
Mutagenic,Original,22,Initiator,6,3,50.0,,,,
Mutagenic,Original,22,Catalyst,12,8,66.66666666666666,,,,
Mutagenic,Original,22,Heat_stabilizer,5,3,60.0,,,,
Mutagenic,Original,22,NIAS,1,1,100.0,,,,
Mutagenic,Original,22,Impurity,1,1,100.0,,,,
Mutagenic,Original,22,Antistatic_agent,2,2,100.0,,,,
Mutagenic,Original,22,Blowing_agent,2,2,100.0,,,,
Mutagenic,Original,22,Unspecified_additive,1,0,0.0,,,,
Mutagenic,Original,23,Catalyst,20,16,80.0,,,,
Mutagenic,Original,23,Colorant,62,46,74.19354838709677,,,,
Mutagenic,Original,23,Crosslinking_agent,26,19,73.07692307692307,,,,
Mutagenic,Original,23,Initiator,12,10,83.33333333333334,,,,
Mutagenic,Original,23,Intermediate,37,26,70.27027027027027,,,,
Mutagenic,Original,23,Odor_Agent,18,12,66.66666666666666,,,,
Mutagenic,Original,23,Other_Processing_Aids,70,47,67.14285714285714,,,,
Mutagenic,Original,23,Filler,37,25,67.56756756756756,,,,
Mutagenic,Original,23,Heat_stabilizer,8,5,62.5,,,,
Mutagenic,Original,23,Lubricant,29,20,68.96551724137932,,,,
Mutagenic,Original,23,Monomer,18,14,77.77777777777779,,,,
Mutagenic,Original,23,Plasticizer,21,12,57.14285714285714,,,,
Mutagenic,Original,23,Light_stabilizer,20,16,80.0,,,,
Mutagenic,Original,23,Biocide,23,17,73.91304347826086,,,,
Mutagenic,Original,23,Antistatic_agent,3,1,33.33333333333333,,,,
Mutagenic,Original,23,Antioxidant,15,10,66.66666666666666,,,,
Mutagenic,Original,23,Flame_retardant,6,4,66.66666666666666,,,,
Mutagenic,Original,23,Unspecified_additive,1,0,0.0,,,,
Mutagenic,Original,23,Blowing_agent,2,2,100.0,,,,
Mutagenic,Original,23,Viscosity_modifier,2,1,50.0,,,,
Mutagenic,Original,23,Impact_modifier,1,0,0.0,,,,
Mutagenic,Original,23,NIAS,1,1,100.0,,,,
Mutagenic,Original,23,Impurity,1,1,100.0,,,,
Mutagenic,Original,23,Solvent,1,0,0.0,,,,
Mutagenic,Original,24,Antioxidant,21,13,61.904761904761905,,,,
Mutagenic,Original,24,Heat_stabilizer,7,3,42.857142857142854,,,,
Mutagenic,Original,24,Light_stabilizer,16,11,68.75,,,,
Mutagenic,Original,24,Other_Processing_Aids,56,34,60.71428571428571,,,,
Mutagenic,Original,24,Intermediate,45,26,57.77777777777777,,,,
Mutagenic,Original,24,Monomer,13,11,84.61538461538461,,,,
Mutagenic,Original,24,Colorant,68,44,64.70588235294117,,,,
Mutagenic,Original,24,Flame_retardant,4,3,75.0,,,,
Mutagenic,Original,24,Lubricant,37,25,67.56756756756756,,,,
Mutagenic,Original,24,Biocide,26,19,73.07692307692307,,,,
Mutagenic,Original,24,Plasticizer,20,10,50.0,,,,
Mutagenic,Original,24,Odor_Agent,21,15,71.42857142857143,,,,
Mutagenic,Original,24,Filler,31,22,70.96774193548387,,,,
Mutagenic,Original,24,Catalyst,11,7,63.63636363636363,,,,
Mutagenic,Original,24,Crosslinking_agent,17,9,52.94117647058824,,,,
Mutagenic,Original,24,Blowing_agent,2,2,100.0,,,,
Mutagenic,Original,24,Antistatic_agent,4,2,50.0,,,,
Mutagenic,Original,24,Solvent,3,1,33.33333333333333,,,,
Mutagenic,Original,24,Initiator,3,1,33.33333333333333,,,,
Mutagenic,Original,24,NIAS,1,1,100.0,,,,
Mutagenic,Original,24,Impurity,1,1,100.0,,,,
Mutagenic,Original,25,Light_stabilizer,14,10,71.42857142857143,,,,
Mutagenic,Original,25,Flame_retardant,4,1,25.0,,,,
Mutagenic,Original,25,Colorant,62,40,64.51612903225806,,,,
Mutagenic,Original,25,Other_Processing_Aids,59,33,55.932203389830505,,,,
